"Name","Location","Function Signature","Symbol Source","Symbol Type","Function Name","Function Calling Convention","Namespace"
"FUN_0090a140","0090a140","undefined FUN_0090a140()","DEFAULT","Function","FUN_0090a140","unknown","Global"
"FUN_0090a1d0","0090a1d0","undefined FUN_0090a1d0()","DEFAULT","Function","FUN_0090a1d0","unknown","Global"
"FUN_0090a200","0090a200","undefined FUN_0090a200()","DEFAULT","Function","FUN_0090a200","unknown","Global"
"FUN_0090a230","0090a230","undefined FUN_0090a230()","DEFAULT","Function","FUN_0090a230","unknown","Global"
"yiSetColorScale","0090a270","undefined yiSetColorScale()","IMPORTED","Function","yiSetColorScale","unknown","Global"
"FUN_0090a290","0090a290","undefined FUN_0090a290()","DEFAULT","Function","FUN_0090a290","unknown","Global"
"yiSetDrawMask","0090a2b0","undefined yiSetDrawMask()","IMPORTED","Function","yiSetDrawMask","unknown","Global"
"FUN_0090a2c0","0090a2c0","undefined FUN_0090a2c0()","DEFAULT","Function","FUN_0090a2c0","unknown","Global"
"FUN_0090a350","0090a350","undefined FUN_0090a350()","DEFAULT","Function","FUN_0090a350","unknown","Global"
"FUN_0090a400","0090a400","undefined FUN_0090a400()","DEFAULT","Function","FUN_0090a400","unknown","Global"
"FUN_0090a420","0090a420","undefined FUN_0090a420()","DEFAULT","Function","FUN_0090a420","unknown","Global"
"FUN_0090a430","0090a430","undefined FUN_0090a430()","DEFAULT","Function","FUN_0090a430","unknown","Global"
"FUN_0090a470","0090a470","undefined FUN_0090a470()","DEFAULT","Function","FUN_0090a470","unknown","Global"
"yiSetIDPage","0090a4a0","undefined yiSetIDPage()","IMPORTED","Function","yiSetIDPage","unknown","Global"
"FUN_0090a4d0","0090a4d0","undefined FUN_0090a4d0()","DEFAULT","Function","FUN_0090a4d0","unknown","Global"
"FUN_0090a520","0090a520","undefined FUN_0090a520()","DEFAULT","Function","FUN_0090a520","unknown","Global"
"FUN_0090a560","0090a560","undefined FUN_0090a560()","DEFAULT","Function","FUN_0090a560","unknown","Global"
"FUN_0090a5c0","0090a5c0","undefined FUN_0090a5c0()","DEFAULT","Function","FUN_0090a5c0","unknown","Global"
"FUN_0090a640","0090a640","undefined FUN_0090a640()","DEFAULT","Function","FUN_0090a640","unknown","Global"
"yiSetPreBgPage","0090a6f0","undefined yiSetPreBgPage()","IMPORTED","Function","yiSetPreBgPage","unknown","Global"
"FUN_0090a730","0090a730","undefined FUN_0090a730()","DEFAULT","Function","FUN_0090a730","unknown","Global"
"yiSetRotTransDObj","0090a750","undefined yiSetRotTransDObj()","IMPORTED","Function","yiSetRotTransDObj","unknown","Global"
"FUN_0090a830","0090a830","undefined FUN_0090a830()","DEFAULT","Function","FUN_0090a830","unknown","Global"
"FUN_0090a950","0090a950","undefined FUN_0090a950()","DEFAULT","Function","FUN_0090a950","unknown","Global"
"FUN_0090a980","0090a980","undefined FUN_0090a980()","DEFAULT","Function","FUN_0090a980","unknown","Global"
"FUN_0090a9e0","0090a9e0","undefined FUN_0090a9e0()","DEFAULT","Function","FUN_0090a9e0","unknown","Global"
"FUN_0090aaa0","0090aaa0","undefined FUN_0090aaa0()","DEFAULT","Function","FUN_0090aaa0","unknown","Global"
"FUN_0090ae20","0090ae20","undefined FUN_0090ae20()","DEFAULT","Function","FUN_0090ae20","unknown","Global"
"yiAssert","0090ae50","undefined yiAssert()","IMPORTED","Function","yiAssert","unknown","Global"
"FUN_0090b490","0090b490","undefined FUN_0090b490()","DEFAULT","Function","FUN_0090b490","unknown","Global"
"FUN_0090b4b0","0090b4b0","undefined FUN_0090b4b0()","DEFAULT","Function","FUN_0090b4b0","unknown","Global"
"FUN_0090b5f0","0090b5f0","undefined FUN_0090b5f0()","DEFAULT","Function","FUN_0090b5f0","unknown","Global"
"FUN_0090b9d0","0090b9d0","undefined FUN_0090b9d0()","DEFAULT","Function","FUN_0090b9d0","unknown","Global"
"FUN_0090bba0","0090bba0","undefined FUN_0090bba0()","DEFAULT","Function","FUN_0090bba0","unknown","Global"
"yiFree","0090bbc0","thunk undefined yiFree()","USER_DEFINED","Thunk Function","yiFree","unknown","Global"
"yiMalloc","0090bbd0","undefined yiMalloc()","IMPORTED","Function","yiMalloc","unknown","Global"
"yiMalloc64","0090bbe0","undefined yiMalloc64()","IMPORTED","Function","yiMalloc64","unknown","Global"
"FUN_0090bc00","0090bc00","undefined FUN_0090bc00()","DEFAULT","Function","FUN_0090bc00","unknown","Global"
"FUN_0090bc10","0090bc10","undefined FUN_0090bc10()","DEFAULT","Function","FUN_0090bc10","unknown","Global"
"FUN_0090bc30","0090bc30","undefined FUN_0090bc30()","DEFAULT","Function","FUN_0090bc30","unknown","Global"
"FUN_0090bc40","0090bc40","undefined FUN_0090bc40()","DEFAULT","Function","FUN_0090bc40","unknown","Global"
"FUN_0090bc70","0090bc70","undefined FUN_0090bc70()","DEFAULT","Function","FUN_0090bc70","unknown","Global"
"FUN_0090bd20","0090bd20","undefined FUN_0090bd20()","DEFAULT","Function","FUN_0090bd20","unknown","Global"
"FUN_0090bdb0","0090bdb0","undefined FUN_0090bdb0()","DEFAULT","Function","FUN_0090bdb0","unknown","Global"
"FUN_0090be60","0090be60","undefined FUN_0090be60()","DEFAULT","Function","FUN_0090be60","unknown","Global"
"FUN_0090bee0","0090bee0","undefined FUN_0090bee0()","DEFAULT","Function","FUN_0090bee0","unknown","Global"
"FUN_0090bf10","0090bf10","undefined FUN_0090bf10()","DEFAULT","Function","FUN_0090bf10","unknown","Global"
"FUN_0090c120","0090c120","undefined FUN_0090c120()","DEFAULT","Function","FUN_0090c120","unknown","Global"
"FUN_0090c1f0","0090c1f0","undefined FUN_0090c1f0()","DEFAULT","Function","FUN_0090c1f0","unknown","Global"
"FUN_0090c230","0090c230","undefined FUN_0090c230()","DEFAULT","Function","FUN_0090c230","unknown","Global"
"FUN_0090c270","0090c270","undefined FUN_0090c270()","DEFAULT","Function","FUN_0090c270","unknown","Global"
"FUN_0090c340","0090c340","undefined FUN_0090c340()","DEFAULT","Function","FUN_0090c340","unknown","Global"
"FUN_0090c400","0090c400","undefined FUN_0090c400()","DEFAULT","Function","FUN_0090c400","unknown","Global"
"FUN_0090ccb0","0090ccb0","undefined FUN_0090ccb0()","DEFAULT","Function","FUN_0090ccb0","unknown","Global"
"FUN_0090cd10","0090cd10","undefined FUN_0090cd10()","DEFAULT","Function","FUN_0090cd10","unknown","Global"
"FUN_0090cd50","0090cd50","undefined FUN_0090cd50()","DEFAULT","Function","FUN_0090cd50","unknown","Global"
"yiRender_resetobj","0090cd90","undefined yiRender_resetobj()","IMPORTED","Function","yiRender_resetobj","unknown","Global"
"yiRender_resettex","0090cea0","undefined yiRender_resettex()","IMPORTED","Function","yiRender_resettex","unknown","Global"
"FUN_0090cee0","0090cee0","undefined FUN_0090cee0()","DEFAULT","Function","FUN_0090cee0","unknown","Global"
"FUN_0090cf00","0090cf00","undefined FUN_0090cf00()","DEFAULT","Function","FUN_0090cf00","unknown","Global"
"FUN_0090cff0","0090cff0","undefined FUN_0090cff0()","DEFAULT","Function","FUN_0090cff0","unknown","Global"
"FUN_0090d000","0090d000","undefined FUN_0090d000()","DEFAULT","Function","FUN_0090d000","unknown","Global"
"FUN_0090d1b0","0090d1b0","undefined FUN_0090d1b0()","DEFAULT","Function","FUN_0090d1b0","unknown","Global"
"yiRender_setupparamGS","0090d260","undefined yiRender_setupparamGS()","IMPORTED","Function","yiRender_setupparamGS","unknown","Global"
"yiRender_setupparamVU1","0090da90","undefined yiRender_setupparamVU1()","IMPORTED","Function","yiRender_setupparamVU1","unknown","Global"
"FUN_0090dd00","0090dd00","undefined FUN_0090dd00()","DEFAULT","Function","FUN_0090dd00","unknown","Global"
"FUN_0090dd80","0090dd80","undefined FUN_0090dd80()","DEFAULT","Function","FUN_0090dd80","unknown","Global"
"FUN_0090dfb0","0090dfb0","undefined FUN_0090dfb0()","DEFAULT","Function","FUN_0090dfb0","unknown","Global"
"FUN_0090e000","0090e000","undefined FUN_0090e000()","DEFAULT","Function","FUN_0090e000","unknown","Global"
"FUN_0090e0b0","0090e0b0","undefined FUN_0090e0b0()","DEFAULT","Function","FUN_0090e0b0","unknown","Global"
"FUN_0090e2e0","0090e2e0","undefined FUN_0090e2e0()","DEFAULT","Function","FUN_0090e2e0","unknown","Global"
"FUN_0090e5a0","0090e5a0","undefined FUN_0090e5a0()","DEFAULT","Function","FUN_0090e5a0","unknown","Global"
"FUN_0090e5d0","0090e5d0","undefined FUN_0090e5d0()","DEFAULT","Function","FUN_0090e5d0","unknown","Global"
"FUN_0090e6b0","0090e6b0","undefined FUN_0090e6b0()","DEFAULT","Function","FUN_0090e6b0","unknown","Global"
"FUN_0090e6d0","0090e6d0","undefined FUN_0090e6d0()","DEFAULT","Function","FUN_0090e6d0","unknown","Global"
"FUN_0090e6f0","0090e6f0","undefined FUN_0090e6f0()","DEFAULT","Function","FUN_0090e6f0","unknown","Global"
"FUN_0090ed10","0090ed10","undefined FUN_0090ed10()","DEFAULT","Function","FUN_0090ed10","unknown","Global"
"FUN_0090ed60","0090ed60","undefined FUN_0090ed60()","DEFAULT","Function","FUN_0090ed60","unknown","Global"
"FUN_0090edb0","0090edb0","undefined FUN_0090edb0()","DEFAULT","Function","FUN_0090edb0","unknown","Global"
"FUN_0090ee60","0090ee60","undefined FUN_0090ee60()","DEFAULT","Function","FUN_0090ee60","unknown","Global"
"FUN_0090ef10","0090ef10","undefined FUN_0090ef10()","DEFAULT","Function","FUN_0090ef10","unknown","Global"
"FUN_0090ef90","0090ef90","undefined FUN_0090ef90()","DEFAULT","Function","FUN_0090ef90","unknown","Global"
"FUN_0090f010","0090f010","undefined FUN_0090f010()","DEFAULT","Function","FUN_0090f010","unknown","Global"
"FUN_0090f050","0090f050","undefined FUN_0090f050()","DEFAULT","Function","FUN_0090f050","unknown","Global"
"FUN_0090f090","0090f090","undefined FUN_0090f090()","DEFAULT","Function","FUN_0090f090","unknown","Global"
"FUN_0090f110","0090f110","undefined FUN_0090f110()","DEFAULT","Function","FUN_0090f110","unknown","Global"
"FUN_0090f190","0090f190","undefined FUN_0090f190()","DEFAULT","Function","FUN_0090f190","unknown","Global"
"yiArc_readmem","0090f8e0","undefined yiArc_readmem()","IMPORTED","Function","yiArc_readmem","unknown","Global"
"FUN_0090f900","0090f900","undefined FUN_0090f900()","DEFAULT","Function","FUN_0090f900","unknown","Global"
"FUN_0090ff40","0090ff40","undefined FUN_0090ff40()","DEFAULT","Function","FUN_0090ff40","unknown","Global"
"FUN_00910010","00910010","undefined FUN_00910010()","DEFAULT","Function","FUN_00910010","unknown","Global"
"FUN_00910040","00910040","undefined FUN_00910040()","DEFAULT","Function","FUN_00910040","unknown","Global"
"FUN_00910070","00910070","undefined FUN_00910070()","DEFAULT","Function","FUN_00910070","unknown","Global"
"FUN_00910270","00910270","undefined FUN_00910270()","DEFAULT","Function","FUN_00910270","unknown","Global"
"FUN_00910340","00910340","undefined FUN_00910340()","DEFAULT","Function","FUN_00910340","unknown","Global"
"FUN_009103e0","009103e0","undefined FUN_009103e0()","DEFAULT","Function","FUN_009103e0","unknown","Global"
"FUN_009104c0","009104c0","undefined FUN_009104c0()","DEFAULT","Function","FUN_009104c0","unknown","Global"
"FUN_009104e0","009104e0","undefined FUN_009104e0()","DEFAULT","Function","FUN_009104e0","unknown","Global"
"FUN_00910510","00910510","undefined FUN_00910510()","DEFAULT","Function","FUN_00910510","unknown","Global"
"FUN_00910550","00910550","undefined FUN_00910550()","DEFAULT","Function","FUN_00910550","unknown","Global"
"FUN_00910580","00910580","undefined FUN_00910580()","DEFAULT","Function","FUN_00910580","unknown","Global"
"FUN_009105b0","009105b0","undefined FUN_009105b0()","DEFAULT","Function","FUN_009105b0","unknown","Global"
"FUN_00910a90","00910a90","undefined FUN_00910a90()","DEFAULT","Function","FUN_00910a90","unknown","Global"
"FUN_009112c0","009112c0","undefined FUN_009112c0()","DEFAULT","Function","FUN_009112c0","unknown","Global"
"FUN_00911380","00911380","undefined FUN_00911380()","DEFAULT","Function","FUN_00911380","unknown","Global"
"FUN_009113a0","009113a0","undefined FUN_009113a0()","DEFAULT","Function","FUN_009113a0","unknown","Global"
"FUN_00911620","00911620","undefined FUN_00911620()","DEFAULT","Function","FUN_00911620","unknown","Global"
"FUN_00911970","00911970","undefined FUN_00911970()","DEFAULT","Function","FUN_00911970","unknown","Global"
"FUN_00911a10","00911a10","undefined FUN_00911a10()","DEFAULT","Function","FUN_00911a10","unknown","Global"
"FUN_00911ac0","00911ac0","undefined FUN_00911ac0()","DEFAULT","Function","FUN_00911ac0","unknown","Global"
"FUN_00911fc0","00911fc0","undefined FUN_00911fc0()","DEFAULT","Function","FUN_00911fc0","unknown","Global"
"FUN_00912270","00912270","undefined FUN_00912270()","DEFAULT","Function","FUN_00912270","unknown","Global"
"FUN_00912590","00912590","undefined FUN_00912590()","DEFAULT","Function","FUN_00912590","unknown","Global"
"FUN_00912690","00912690","undefined FUN_00912690()","DEFAULT","Function","FUN_00912690","unknown","Global"
"FUN_009126f0","009126f0","undefined FUN_009126f0()","DEFAULT","Function","FUN_009126f0","unknown","Global"
"FUN_00912b70","00912b70","undefined FUN_00912b70()","DEFAULT","Function","FUN_00912b70","unknown","Global"
"FUN_009130f0","009130f0","undefined FUN_009130f0()","DEFAULT","Function","FUN_009130f0","unknown","Global"
"yiScreff_entry","009131d0","undefined yiScreff_entry()","IMPORTED","Function","yiScreff_entry","unknown","Global"
"FUN_00913200","00913200","undefined FUN_00913200()","DEFAULT","Function","FUN_00913200","unknown","Global"
"FUN_00913f30","00913f30","undefined FUN_00913f30()","DEFAULT","Function","FUN_00913f30","unknown","Global"
"FUN_00913f50","00913f50","undefined FUN_00913f50()","DEFAULT","Function","FUN_00913f50","unknown","Global"
"FUN_00913fd0","00913fd0","undefined FUN_00913fd0()","DEFAULT","Function","FUN_00913fd0","unknown","Global"
"FUN_00914070","00914070","undefined FUN_00914070()","DEFAULT","Function","FUN_00914070","unknown","Global"
"FUN_00914180","00914180","undefined FUN_00914180()","DEFAULT","Function","FUN_00914180","unknown","Global"
"yiAnimAttachDefault","00914250","undefined yiAnimAttachDefault()","IMPORTED","Function","yiAnimAttachDefault","unknown","Global"
"yiAnimInfo_init","00914310","undefined yiAnimInfo_init()","IMPORTED","Function","yiAnimInfo_init","unknown","Global"
"FUN_009143a0","009143a0","undefined FUN_009143a0()","DEFAULT","Function","FUN_009143a0","unknown","Global"
"FUN_009143c0","009143c0","undefined FUN_009143c0()","DEFAULT","Function","FUN_009143c0","unknown","Global"
"yiKeyFrame_attachDObj","009144a0","undefined yiKeyFrame_attachDObj()","IMPORTED","Function","yiKeyFrame_attachDObj","unknown","Global"
"FUN_00914630","00914630","undefined FUN_00914630()","DEFAULT","Function","FUN_00914630","unknown","Global"
"FUN_00914700","00914700","undefined FUN_00914700()","DEFAULT","Function","FUN_00914700","unknown","Global"
"FUN_009147b0","009147b0","undefined FUN_009147b0()","DEFAULT","Function","FUN_009147b0","unknown","Global"
"FUN_009148a0","009148a0","undefined FUN_009148a0()","DEFAULT","Function","FUN_009148a0","unknown","Global"
"FUN_009148d0","009148d0","undefined FUN_009148d0()","DEFAULT","Function","FUN_009148d0","unknown","Global"
"FUN_00914920","00914920","undefined FUN_00914920()","DEFAULT","Function","FUN_00914920","unknown","Global"
"FUN_009149a0","009149a0","undefined FUN_009149a0()","DEFAULT","Function","FUN_009149a0","unknown","Global"
"FUN_00914a10","00914a10","undefined FUN_00914a10()","DEFAULT","Function","FUN_00914a10","unknown","Global"
"FUN_00915120","00915120","undefined FUN_00915120()","DEFAULT","Function","FUN_00915120","unknown","Global"
"yiRotMatrixSeq","009151c0","undefined yiRotMatrixSeq()","IMPORTED","Function","yiRotMatrixSeq","unknown","Global"
"yiTexSwap_init","009152d0","undefined yiTexSwap_init()","IMPORTED","Function","yiTexSwap_init","unknown","Global"
"FUN_00915360","00915360","undefined FUN_00915360()","DEFAULT","Function","FUN_00915360","unknown","Global"
"FUN_009153a0","009153a0","undefined FUN_009153a0()","DEFAULT","Function","FUN_009153a0","unknown","Global"
"FUN_009153e0","009153e0","undefined FUN_009153e0()","DEFAULT","Function","FUN_009153e0","unknown","Global"
"FUN_009154c0","009154c0","undefined FUN_009154c0()","DEFAULT","Function","FUN_009154c0","unknown","Global"
"FUN_009155a0","009155a0","undefined FUN_009155a0()","DEFAULT","Function","FUN_009155a0","unknown","Global"
"FUN_009157c0","009157c0","undefined FUN_009157c0()","DEFAULT","Function","FUN_009157c0","unknown","Global"
"FUN_009159b0","009159b0","undefined FUN_009159b0()","DEFAULT","Function","FUN_009159b0","unknown","Global"
"FUN_00915b60","00915b60","undefined FUN_00915b60()","DEFAULT","Function","FUN_00915b60","unknown","Global"
"FUN_00915bb0","00915bb0","undefined FUN_00915bb0()","DEFAULT","Function","FUN_00915bb0","unknown","Global"
"FUN_00915c10","00915c10","undefined FUN_00915c10()","DEFAULT","Function","FUN_00915c10","unknown","Global"
"FUN_00915c90","00915c90","undefined FUN_00915c90()","DEFAULT","Function","FUN_00915c90","unknown","Global"
"FUN_00915db0","00915db0","undefined FUN_00915db0()","DEFAULT","Function","FUN_00915db0","unknown","Global"
"FUN_00915e50","00915e50","undefined FUN_00915e50()","DEFAULT","Function","FUN_00915e50","unknown","Global"
"FUN_00915ef0","00915ef0","undefined FUN_00915ef0()","DEFAULT","Function","FUN_00915ef0","unknown","Global"
"FUN_00916090","00916090","undefined FUN_00916090()","DEFAULT","Function","FUN_00916090","unknown","Global"
"FUN_00916130","00916130","undefined FUN_00916130()","DEFAULT","Function","FUN_00916130","unknown","Global"
"FUN_009161d0","009161d0","undefined FUN_009161d0()","DEFAULT","Function","FUN_009161d0","unknown","Global"
"FUN_00916290","00916290","undefined FUN_00916290()","DEFAULT","Function","FUN_00916290","unknown","Global"
"FUN_009162c0","009162c0","undefined FUN_009162c0()","DEFAULT","Function","FUN_009162c0","unknown","Global"
"FUN_009162f0","009162f0","undefined FUN_009162f0()","DEFAULT","Function","FUN_009162f0","unknown","Global"
